Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-06182,Omega-3  Capsule,Dairy Product,nantes,03-31-2021,236.34,81.7636,ΜG/L,under review,Davis M.,4,3.92,BATCH-4959
SMPL-06183,whole milk,BEVERAGE,MARSEILLE,20-12-2020,499.71,76.7863,ppm,compliant,JOHNSON R.,3,6.94,BATCH-4609
SMPL-06184,ORANGE JUICE,Condiment,,2023-05-30,929.13,1.2799,mg/L,Under Review,Nguyen T.,5°,6.22,BATCH-3712
SMPL-06185,,Condiment,NANTES,17-07-2022,9999.0,64.998,CFU/mL,Pending,DUPONT A.,4 degrees,6.84,BATCH-2054
SMPL-06186,Omega-3 Capsule,Beverage,strasbourg,05-25-2020,304.74,23.4085,ppm,,Miller S.,,3.87,BATCH-4731
SMPL-06187, Skimmed Milk,Condiment,Marseille,03-03-2021,314.15,66.4865,ug/L,Non-Compliant,,7,6.7,
SMPL-06188,Semi-Skimmed Milk,Beverage,STRASBOURG,2024-10-20,74.7,28.8969,cfu/ml,COMPLIANT,leroy b.,3 degrees,4.66,BATCH-1088
SMPL-06189,Salad Dressing ,pharmaceutical,Strasbourg,2020-08-28,207.64,77.058,µg/l,NON-COMPLIANT,Dupont A.,5 C,6.15,BATCH-6720
SMPL-06190,Probiotic B-24,Dietary Supplement,Brussels,2020-01-29,874.39,92.0884,cfu/ml,non-compliant,DAVIS M.,2,4.53,BATCH-5491
SMPL-06191,butter,Dairy Product,paris,10.01.2022,892.04,97.9267,CFU / mL,Non-Compliant,,,5.48,BATCH-4341
SMPL-06192,Apple Juice ,,montreal,2024-07-29,150.95,23.6087,mg/l,COMPLIANT,davis m.,4 C,3.52,BATCH-6780
SMPL-06193, Sour Cream,Dietary Supplement,Nantes,2021-11-23,687.26,6.9913,ΜG/L,PENDING,Brown C.,6°C,5.64,BATCH-1553
SMPL-06194,Probiotic B-24 ,Condiment,nantes,25.03.2022,826.8,70.6021,mg/l,Non-Compliant,,3 degrees,4.73,BATCH-9292
SMPL-06195,Brie,Beverage,toulouse,01-11-2023,447.09,29.6021,mg / L,Non-Compliant,,4°,4.53,BATCH-3569
SMPL-06196,orange juice,Processed Food,LILLE,29-08-2024,9999.0,11.0317,mg/L,,Miller S.,8°C,6.8,BATCH-9508
SMPL-06197, Tomato Paste,Processed Food,lille,20-08-2023,725.08,59.6036,CFU/mL,Compliant,,2 degrees,5.87,BATCH-5938
SMPL-06198,HEAVY CREAM,,MARSEILLE,08/10/2023,937.71,41.0128,mg / L,UNDER REVIEW,NGUYEN T.,,6.69,BATCH-6544
SMPL-06199,Cottage  Cheese,Pharmaceutical,lille,05/02/2020,822.67,94.2365,ppm,,,4°C,4.13,BATCH-3919
SMPL-06200,Skimmed Milk,Condiment,STRASBOURG,18.12.2023,837.43,62.9637,CFU/mL,PENDING,nguyen t.,2 C,8.25,BATCH-6888
SMPL-06201,PROBIOTIC L-12,Processed Food,brussels,2024-11-13,740.71,23.4683,,COMPLIANT,DUPONT A.,,4.69,BATCH-4435
SMPL-06202,Mustard,Condiment,lille,25/05/2020,321.78,42.8454,ppm,,WILLIAMS P.,,5.67,TBD
SMPL-06203,BRIE,beverage,Toulouse,12-06-2024,-1.0,77.2339,cfu/ml,compliant,,3 C,6.89,BATCH-8186
SMPL-06204,Probiotic B-24,CONDIMENT,lyon,2023-07-29,246.97,84.5858,CFU/mL,NON-COMPLIANT,Miller S.,7,7.09,BATCH-7879
SMPL-06205, Plain Yogurt,Pharmaceutical,Lyon,16/12/2022,9999.0,19.0333,,,,7°C,5.9,
SMPL-06206, Cottage Cheese,pharmaceutical,strasbourg,2021-12-15,876.38,24.0936,g/L,compliant,BROWN C.,2°C,7.62,BATCH-4619
SMPL-06207,SOUR CREAM,BEVERAGE,paris,02-09-2022,180.23,63.4595,,,dupont a.,,7.48,BATCH-6675
SMPL-06208,Amoxicillin ,Condiment,lille,05-10-2024,800.09,77.932,G/L,Pending,,,4.23,BATCH-4859
SMPL-06209,Probiotic L-12,Dietary Supplement,nantes,14.02.2021,108.09,52.2623,G/L,PENDING,,3°,4.27,BATCH-3026
SMPL-06210,,DIETARY SUPPLEMENT,Lyon,13/10/2023,735.41,62.9936,mg/l,UNDER REVIEW,BROWN C.,3°,6.71,BATCH-6560
SMPL-06211,Semi-Skimmed Milk,Dietary Supplement,Montreal,25-06-2024,774.27,9.5925,µg / L,Non-Compliant,Williams P.,3°,4.02,
SMPL-06212,Omega-3 Capsule ,processed food,MONTREAL,25.10.2021,967.85,66.9388,µg / L,Under Review,,7 degrees,8.45,BATCH-2676
SMPL-06213,Apple Juice,PROCESSED FOOD,Lyon,15-08-2023,144.87,93.8071,mg/l,Compliant,Williams P.,8°C,5.94,BATCH-3803
SMPL-06214,Omega-3 Capsule ,BEVERAGE,,15-12-2022,894.82,44.3268,,PENDING,Johnson R.,4°,3.94,BATCH-8532
SMPL-06215,Omega-3 Capsule,pharmaceutical,Brussels,18.11.2024,197.96,41.4278,CFU/ML,Under Review,,8°,7.7,BATCH-9130
SMPL-06216,Probiotic B-24,Condiment,bordeaux,01-04-2020,483.88,51.1205,ppm,Compliant,smith k.,3°C,4.58,BATCH-7973
SMPL-05514,probiotic b-24,CONDIMENT,BRUSSELS,15-03-2021,318.17,29.671,PPM,under review,,6 degrees,5.48,BATCH-2459
SMPL-06218,whole milk,PHARMACEUTICAL,nantes,07-21-2022,796.38,17.3279,µg/L,,Brown C.,5°C,6.52,BATCH-5012
SMPL-06219, Semi-Skimmed Milk,Beverage,Paris,07-29-2024,269.28,72.0514,ppm,,Davis M.,,6.09,BATCH-1247
SMPL-06220,tomato paste,PROCESSED FOOD,BRUSSELS,2021-12-12,976.5,24.5461,mg/L,NON-COMPLIANT,,,7.68,BATCH-1326
SMPL-06221,cheddar cheese,condiment,BORDEAUX,2022-06-27,99999.0,74.6226,G/L,non-compliant,martin j.,8°C,8.08,BATCH-9738
SMPL-06222,TOMATO PASTE,PROCESSED FOOD,Nantes,12/11/2022,113.27,15.9848,ppm,,Martin J.,,4.92,BATCH-4655
SMPL-06223,BCG Vaccine,BEVERAGE,montreal,10.04.2021,679.03,27.1027,g/l,non-compliant,,7 C,6.92,BATCH-1182
SMPL-06224,Butter,dairy product,lille,2022-01-30,811.56,92.2789,mg/l,,,7°,5.2,BATCH-7102
SMPL-06225,tetracycline,,BRUSSELS,02.03.2024,787.06,9.7585,PPM,Pending,Martin J.,7,4.31,BATCH-4178
SMPL-06226, Ketchup,BEVERAGE,PARIS,2022-03-31,385.58,1.1727,PPM,,SMITH K.,,6.46,BATCH-8411
SMPL-06227,Tomato Paste,DAIRY PRODUCT,Bordeaux,08-04-2024,235.44,30.4933,mg/l,Pending,,,7.69,BATCH-1442
SMPL-06228, Mayonnaise,CONDIMENT,PARIS,13.09.2023,661.53,67.0658,mg/l,under review,,,6.7,BATCH-8200
SMPL-06229,Peanut Butter,Dietary Supplement,BORDEAUX,06-30-2021,177.18,45.5952,G/L,Non-Compliant,Leroy B.,4,5.41,N/A
SMPL-06230,Iron Supplement,Condiment,,04-30-2022,501.11,36.224,,,Nguyen T.,,4.77,BATCH-1404
SMPL-06231, Peanut Butter,processed food,marseille,07-27-2020,711.16,N/A,ug/L,under review,BROWN C.,3 degrees,4.67,
SMPL-06232, Penicillin G,,Lyon,05-14-2020,388.0,38.163,,,,,5.96,BATCH-3207
SMPL-06233,IRON SUPPLEMENT,processed food,PARIS,05-12-2020,147.17,57.2838,g/L,under review,WILLIAMS P.,7°C,6.01,BATCH-2029
SMPL-06234,Heavy Cream ,Processed Food,brussels,12-05-2023,9999.0,83.1019,,,BROWN C.,7,6.68,BATCH-6369
SMPL-06235,whole milk,Beverage,paris,19.08.2023,468.16,32.6814,MG/L,Non-Compliant,,2,4.43,BATCH-3810
SMPL-06236,sour cream,Pharmaceutical,brussels,13.03.2024,770.96,3.8392,ppm,pending,,6°C,6.61,BATCH-3046
SMPL-06237,Orange Juice,PHARMACEUTICAL,,2023-05-17,992.53,96.8022,cfu/ml,,,4°C,6.54,BATCH-3958
SMPL-06238,bcg vaccine,CONDIMENT,MARSEILLE,2022-11-06,72.23,82.6,µg/l,Pending,Leroy B.,3 C,5.95,BATCH-6018
SMPL-06239,Whole Milk ,dairy product,STRASBOURG,19/10/2020,656.5,32.4398,,,,,5.79,BATCH-6200
SMPL-06240,Butter,Dietary Supplement,BORDEAUX,15/10/2021,298.72,42.7394,,Non-Compliant,,8,4.99,BATCH-4180
SMPL-06241,Orange Juice ,Dairy Product,lille,31.03.2021,726.37,92.6891,g/L,,,,4.73,BATCH-9583
SMPL-06242,Apple Juice ,dietary supplement,strasbourg,2022-02-14,209.95,44.6132,µg/l,,,5 degrees,4.75,BATCH-4522
SMPL-06243,brie,dietary supplement,,14-04-2020,2.56,nd,cfu/ml,under review,johnson r.,6,5.29,BATCH-5178
SMPL-06244,sour cream,Dairy Product,toulouse,2022-08-29,832.18,28.0415,CFU/mL,Under Review,DAVIS M.,,7.45,BATCH-7441
SMPL-06245,Mustard ,Beverage,toulouse,28/09/2021,559.58,64.4872,mg/l,Pending,MARTIN J.,4°,4.24,BATCH-7456
SMPL-06246,Penicillin  G,DAIRY PRODUCT,PARIS,19-09-2021,717.95,21.4056,g/l,Under Review,WILLIAMS P.,4,5.9,BATCH-5982
SMPL-06247,Brie ,Condiment,PARIS,07-28-2020,770.66,nd,CFU / mL,,brown c.,5 degrees,5.9,BATCH-9112
SMPL-06248,Calcium Tablet ,dietary supplement,BRUSSELS,24-12-2023,,52.1488,g/L,Compliant,LEROY B.,7 degrees,6.92,BATCH-7811
SMPL-06249,omega-3 capsule,Condiment,,2024-02-26,-99.0,25.0529,ΜG/L,,miller s.,,7.42,BATCH-1104
SMPL-06250,SALAD DRESSING,,paris,21.03.2020,929.42,78.1655,,PENDING,,3,4.68,BATCH-6738
SMPL-06251,mayonnaise,Condiment,,28.10.2024,214.95,80.0353,,Pending,MILLER S.,6 C,7.48,BATCH-7285
SMPL-06252,TETRACYCLINE,dietary supplement,nantes,2020-05-12,415.7,84.2287,ΜG/L,,MARTIN J.,6°C,4.31,BATCH-3252
SMPL-06253,Semi-Skimmed Milk,beverage,PARIS,03-23-2023,448.2,49.0103,MG/L,under review,martin j.,8°,5.57,BATCH-2707
SMPL-06254,,dairy product,MARSEILLE,14.11.2021,24.77,99.7441,CFU/mL,non-compliant,nguyen t.,5°,5.64,BATCH-7319
SMPL-06176,Brie,,strasbourg,03.06.2022,462.68,67.6347,g / L,UNDER REVIEW,Dupont A.,7,4.19,BATCH-1836
SMPL-06256,Heavy Cream ,Dairy Product,Lille,02-05-2020,578.14,10.9092,G/L,Pending,,8°C,3.61,BATCH-6433
SMPL-06257,Mayonnaise,Condiment,TOULOUSE,06-03-2021,983.79,9.9511,ppm,NON-COMPLIANT,WILLIAMS P.,,6.55,BATCH-2652
SMPL-06258, Vitamin D3 Supplement,CONDIMENT,marseille,07-09-2023,869.85,6.4468,g/L,compliant,,2°C,5.98,BATCH-6123
SMPL-06259, Mayonnaise,,LILLE,2023-06-19,111.03,87.93,CFU / mL,Under Review,Miller S.,,,BATCH-6317
SMPL-06260,Amoxicillin ,Dairy Product,lyon,07-17-2020,346.57,,µg/l,Compliant,Johnson R.,2 degrees,5.01,BATCH-7209
SMPL-06261,Mozzarella,dietary supplement,paris,17-08-2024,562.83,1.5774,,Non-Compliant,,7°,4.1,BATCH-3482
SMPL-06262,calcium tablet,condiment,montreal,16.02.2024,233.82,89.0438,MG/L,,williams p.,,,BATCH-7866
SMPL-06263,brie,Processed Food,Toulouse,08-27-2022,5.54,94.8471,MG/L,under review,smith k.,2°,5.07,BATCH-8621
SMPL-06264,Cream Cheese,PROCESSED FOOD,BRUSSELS,23-12-2024,90.29,23.7545,,under review,,4°C,8.12,BATCH-8752
SMPL-06265,Butter ,condiment,Toulouse,07/07/2022,748.11,13.1389,CFU/ML,Pending,,6,4.21,BATCH-4394
SMPL-06266,APPLE JUICE,Beverage,Toulouse,13-08-2023,150.76,56.7925,µg / L,Under Review,Dupont A.,6 C,8.33,BATCH-9078
SMPL-06267,Cream Cheese,DAIRY PRODUCT,marseille,22-05-2024,109.65,56.0835,g/L,,,,6.25,BATCH-6888
SMPL-06268,vitamin d3 supplement,beverage,Bordeaux,19-04-2024,-99.0,11.6694,,,Smith K.,6°C,7.48,BATCH-3164
SMPL-06269,BCG Vaccine,BEVERAGE,lyon,2021-07-24,203.66,56.5062,CFU/mL,Compliant,,7°,5.31,BATCH-9539
SMPL-06270,Cream Cheese,Beverage,BORDEAUX,04.12.2021,665.1,84.152,CFU/mL,under review,MARTIN J.,8,5.08,BATCH-7994
SMPL-06271,BCG VACCINE,Dairy Product,Marseille,26.07.2020,860.19,22.7564,ΜG/L,,leroy b.,,8.23,BATCH-7724
SMPL-06272,Plain Yogurt,Condiment,Lille,2024-01-02,328.15,11.3886,cfu/ml,Non-Compliant,MILLER S.,8 C,4.36,BATCH-3140
SMPL-06273,probiotic b-24,BEVERAGE,Strasbourg,08-10-2023,861.5,9.6849,g/l,NON-COMPLIANT,Miller S.,5°,6.82,BATCH-6916
SMPL-06274,omega-3 capsule,Dairy Product,lille,11-17-2020,549.73,88.8991,ug/L,,miller s.,2 C,6.12,BATCH-9234
SMPL-06275,Heavy Cream,Dairy Product,Marseille,2024-08-21,304.29,47.6224,PPM,Pending,Brown C.,7 degrees,3.54,BATCH-7564
SMPL-06276,tetracycline,Dairy Product,Nantes,11-15-2023,971.89,5.3482,,Non-Compliant,nguyen t.,3 degrees,4.45,BATCH-5961
SMPL-06277,Ketchup,Processed Food,LILLE,2023-12-08,854.09,80.4991,ppm,pending,davis m.,4 C,4.74,BATCH-9374
SMPL-06278, Peanut Butter,Condiment,LYON,01-06-2021,366.39,20.986,G/L,Under Review,MILLER S.,5°C,4.36,BATCH-4053
SMPL-06279,amoxicillin,CONDIMENT,Strasbourg,02-11-2022,430.85,31.4158,mg/l,,JOHNSON R.,5°C,8.29,BATCH-3954
SMPL-06280,Vitamin D3 Supplement,CONDIMENT,Paris,04-17-2020,805.41,79.0182,ppm,Compliant,dupont a.,,7.94,BATCH-1131
SMPL-06281,Amoxicillin ,processed food,STRASBOURG,10-31-2024,237.84,75.9792,g/L,compliant,JOHNSON R.,6 degrees,4.19,BATCH-9668
SMPL-06282,Brie,DIETARY SUPPLEMENT,marseille,25.04.2020,524.79,96.0423,CFU/mL,NON-COMPLIANT,,6°,7.91,BATCH-3719
SMPL-06283,Probiotic B-24,processed food,paris,28.04.2023,807.78,33.9002,g/l,,leroy b.,5°C,7.0,BATCH-3415
SMPL-06284,Orange Juice,CONDIMENT,LILLE,07/02/2023,382.41,1.1862,µg/L,,,8 degrees,3.68,BATCH-1049
SMPL-06285,peanut butter,Dairy Product,LYON,03/10/2024,705.19,94.614,µg/L,,JOHNSON R.,8 C,8.07,BATCH-1340
SMPL-06286, Whole Milk,Dietary Supplement,PARIS,01.03.2020,560.09,91.9596,CFU/ML,Non-Compliant,,,8.48,BATCH-7751
SMPL-06287,skimmed milk,beverage,BRUSSELS,14-09-2023,659.16,5.5364,mg/L,,,,8.11,BATCH-6555
SMPL-06288,apple juice,PROCESSED FOOD,Strasbourg,2020-06-13,-99.0,25.9241,µg / L,Under Review,brown c.,7 degrees,6.93,BATCH-8536
SMPL-06289,apple juice,,paris,03-29-2021,614.07,53.8022,g/L,Pending,Leroy B.,6°C,4.4,BATCH-4367
SMPL-06290,Tomato Paste,,Paris,2020-07-15,516.73,80.4514,,under review,williams p.,,4.55,BATCH-7154
SMPL-06291,omega-3 capsule,PHARMACEUTICAL,bordeaux,12-02-2022,590.23,24.4415,ppm,pending,,2 degrees,7.77,BATCH-3838
SMPL-06292,Iron  Supplement,Dairy Product,STRASBOURG,03/10/2022,45.2,4.6047,ppm,UNDER REVIEW,WILLIAMS P.,4°C,5.39,
SMPL-06293,COTTAGE CHEESE,Beverage,Nantes,13/02/2023,75.64,63.5834,mg / L,Compliant,Nguyen T.,5 degrees,7.48,BATCH-6311
SMPL-06294,Brie,processed food,lille,10-29-2024,978.13,78.4246,,COMPLIANT,Martin J.,5°,6.27,BATCH-1041
SMPL-06295,Calcium  Tablet,Beverage,lyon,2021-02-02,475.78,33.7577,g/l,,NGUYEN T.,2°C,8.44,BATCH-1377
SMPL-06296,Butter ,Pharmaceutical,montreal,2020-12-14,9999.0,82.4621,g/L,,davis m.,,7.62,BATCH-4560
SMPL-01336,Apple  Juice,Condiment,lille,2024-01-28,650.99,89.4056,mg/l,Compliant,NGUYEN T.,3°,7.31,BATCH-3001
SMPL-06298,SOUR CREAM,Dairy Product,paris,2024-10-15,312.15,11.1214,µg / L,,Martin J.,8,4.72,BATCH-1816
SMPL-06299,Probiotic  L-12,Dietary Supplement,MARSEILLE,2024-12-31,520.22,45.5668,CFU / mL,PENDING,Miller S.,2°C,7.37,BATCH-3884
SMPL-06300,whole milk,Beverage,lille,2023-08-04,450.43,32.7183,CFU/mL,,Dupont A.,,4.66,BATCH-5759
SMPL-06301, Iron Supplement,condiment,paris,16-07-2022,102.36,54.5829,µg / L,UNDER REVIEW,JOHNSON R.,6 degrees,8.48,BATCH-6011
SMPL-06302,Peanut Butter ,Beverage,Strasbourg,2021-07-11,47.17,24.653,ppm,Under Review,,8°C,3.87,BATCH-5110
SMPL-06303,Plain Yogurt,Pharmaceutical,,2023-04-29,735.72,19.9714,,,,6°C,6.89,BATCH-1327
SMPL-06304,Skimmed Milk ,pharmaceutical,marseille,10.09.2024,,76.3719,cfu/ml,NON-COMPLIANT,,,6.25,
SMPL-06305, Tomato Paste,DIETARY SUPPLEMENT,Lyon,19/07/2022,229.54,N/A,mg/L,Pending,MARTIN J.,,4.08,BATCH-2533
SMPL-06306,Semi-Skimmed Milk ,beverage,,05.06.2020,470.02,22.2302,,,Dupont A.,2°,5.93,BATCH-2818
SMPL-06307,PEANUT BUTTER,Processed Food,Strasbourg,2022-07-09,883.46,32.267,µg/l,Pending,Davis M.,2°C,7.02,BATCH-7700
SMPL-06308,Plain Yogurt,dietary supplement,LYON,26-10-2020,99.47,67.8899,g/l,Pending,,3°C,6.56,BATCH-5386
SMPL-06309, Tetracycline,Dairy Product,Toulouse,12.08.2024,445.5,54.0397,,COMPLIANT,,3 degrees,5.48,BATCH-6095
SMPL-06310,Salad Dressing,Beverage,MARSEILLE,14-06-2023,695.56,37.1104,CFU/mL,Pending,,2 degrees,4.4,BATCH-3807
SMPL-06311,Iron Supplement,DIETARY SUPPLEMENT,NANTES,29-03-2024,851.22,94.3241,PPM,COMPLIANT,miller s.,3,7.77,BATCH-6396
SMPL-06312,Skimmed  Milk,BEVERAGE,PARIS,20/02/2020,358.8,15.218,MG/L,NON-COMPLIANT,,4°,7.11,BATCH-1605
SMPL-06313,Tomato Paste ,,toulouse,18.10.2020,933.67,61.4148,g / L,NON-COMPLIANT,MILLER S.,3,5.75,BATCH-1417
SMPL-02326,Semi-Skimmed  Milk,DAIRY PRODUCT,montreal,07/11/2022,483.82,42.8087,g/L,,Leroy B.,2°C,4.24,BATCH-1544
SMPL-03741,Penicillin G ,beverage,Bordeaux,18/04/2024,79.51,44.9924,µg/L,Pending,miller s.,5 degrees,4.56,BATCH-5793
SMPL-06316,SOUR CREAM,Dietary Supplement,Lyon,19-09-2023,368.25,72.2635,ppm,compliant,Davis M.,6°C,7.36,BATCH-3531
SMPL-06317,Amoxicillin,Processed Food,Bordeaux,2023-11-04,428.02,52.2829,CFU/mL,compliant,JOHNSON R.,2,4.23,BATCH-1786
SMPL-06318,tomato paste,Pharmaceutical,BRUSSELS,2024-09-22,214.86,50.373,ppm,,martin j.,7 C,5.29,BATCH-7603
SMPL-06319,BCG Vaccine ,condiment,bordeaux,10-21-2022,359.17,25.5483,CFU / mL,pending,,8°C,5.67,BATCH-1605
SMPL-06320,,dietary supplement,BORDEAUX,17-08-2020,81.05,50.2681,g / L,Pending,smith k.,5,5.78,BATCH-8412
SMPL-06321,BCG  Vaccine,beverage,Bordeaux,06.08.2022,940.39,94.9789,,UNDER REVIEW,leroy b.,,7.53,BATCH-9773
SMPL-06322,Heavy Cream,DAIRY PRODUCT,toulouse,2023-05-01,493.51,96.0815,ppm,non-compliant,smith k.,,3.87,BATCH-9882
SMPL-06323,Butter,Condiment,strasbourg,08-18-2021,748.81,69.2215,g/l,Non-Compliant,nguyen t.,7°,6.81,BATCH-4204
SMPL-06324,BCG VACCINE,PHARMACEUTICAL,paris,04-01-2022,614.38,76.6633,mg/l,Compliant,leroy b.,2,5.44,
SMPL-06325,butter,Processed Food,PARIS,10-28-2023,771.3,79.0311,g/L,under review,,7 C,3.77,BATCH-7196
SMPL-06326,Amoxicillin,processed food,Nantes,2024-11-25,543.57,31.6836,,,Williams P.,2 C,6.61,BATCH-8908
SMPL-06327,TETRACYCLINE,PHARMACEUTICAL,marseille,17/05/2023,634.14,26.838,mg/l,PENDING,Davis M.,,6.69,BATCH-5840
SMPL-06328,Plain Yogurt ,,TOULOUSE,13-09-2023,255.93,24.1404,mg / L,Under Review,Nguyen T.,3°,6.86,BATCH-3825
SMPL-06329,Cottage Cheese,Processed Food,Strasbourg,02-28-2022,37.07,80.3277,g/L,non-compliant,brown c.,3 C,5.66,BATCH-7401
SMPL-02282,,Dietary Supplement,lyon,05-02-2020,262.35,error,µg / L,NON-COMPLIANT,,4°C,6.14,BATCH-9469
SMPL-06331,,Dairy Product,Toulouse,2020-04-04,636.03,95.9751,µg/l,Pending,LEROY B.,4 C,5.99,BATCH-6333
SMPL-06332, Calcium Tablet,Processed Food,strasbourg,09-15-2020,551.72,46.8155,µg/l,under review,nguyen t.,5 C,6.01,BATCH-9427
SMPL-06333,Mozzarella,Dairy Product,LILLE,01/01/2024,633.62,45.6094,ppm,Compliant,SMITH K.,4 degrees,6.24,BATCH-5095
SMPL-06334,salad dressing,beverage,,12/12/2022,376.52,2.066,ppm,Compliant,,6 C,6.65,BATCH-5542
SMPL-06335,Probiotic  L-12,Dietary Supplement,bordeaux,2022-04-13,118.55,error,CFU / mL,NON-COMPLIANT,Smith K.,4 degrees,7.33,BATCH-1466
SMPL-06049,Whole Milk,BEVERAGE,NANTES,30/08/2024,18.05,89.9001,ppm,,Leroy B.,7°,3.51,BATCH-7769
SMPL-06337,Tetracycline ,CONDIMENT,marseille,2020-03-05,927.57,46.3667,CFU/ML,,DAVIS M.,4°C,5.02,BATCH-7628
SMPL-06338,Ketchup,Dietary Supplement,LYON,2024-06-13,8.93,43.9006,µg / L,Non-Compliant,DAVIS M.,8°C,7.88,BATCH-7995
SMPL-06339,Skimmed  Milk,Processed Food,brussels,26-01-2021,684.83,35.5222,,Under Review,,7 C,3.6,BATCH-8199
SMPL-05201,HEAVY CREAM,Processed Food,TOULOUSE,01-23-2023,885.03,14.0668,g / L,pending,,2°,4.77,BATCH-3949
SMPL-06341,Tetracycline,,Brussels,04-22-2023,180.11,75.8691,mg/l,Pending,,6°,3.77,BATCH-3396
SMPL-06342,Amoxicillin,Pharmaceutical,toulouse,01-10-2022,992.69,9.9322,CFU/ML,Under Review,Brown C.,5 degrees,4.62,BATCH-3549
SMPL-06343,ketchup,CONDIMENT,STRASBOURG,09-24-2020,742.24,23.5405,g/l,,MARTIN J.,6 degrees,7.95,BATCH-8765
SMPL-06344, Tomato Paste,processed food,brussels,07-23-2021,756.79,30.8789,CFU/mL,,Williams P.,7 C,7.63,TBD
SMPL-06345, Cream Cheese,Condiment,lille,24/01/2023,963.72,63.0462,ΜG/L,Under Review,,3 C,7.96,BATCH-9768
SMPL-06346,CALCIUM TABLET,Beverage,MONTREAL,12-15-2020,39.1,74.2005,ppm,,brown c.,4°C,4.26,BATCH-5611
SMPL-06347,Sour Cream,pharmaceutical,MONTREAL,15-05-2024,,91.6017,PPM,under review,WILLIAMS P.,8°,7.77,BATCH-7191
SMPL-06348,BRIE,,Strasbourg,25/05/2022,979.2,30.4985,ΜG/L,Pending,dupont a.,,8.0,BATCH-2700
SMPL-06349,Iron Supplement,Pharmaceutical,Lyon,22/09/2024,53.78,51.777,PPM,,Smith K.,,7.22,BATCH-4094
SMPL-06350,mustard,Processed Food,,2024-11-24,272.94,96.1932,mg/L,,leroy b.,,4.43,BATCH-7344
SMPL-06351,,dairy product,Brussels,08-10-2020,579.0,83.3864,,Under Review,Williams P.,3,7.19,BATCH-5149
SMPL-06352,Omega-3 Capsule,dairy product,TOULOUSE,25-01-2020,93.47,78.5358,mg/l,PENDING,miller s.,6°,3.95,BATCH-2034
SMPL-06353,,,montreal,2021-12-18,313.0,41.0631,CFU/ML,Compliant,Johnson R.,,7.75,BATCH-5319
SMPL-06354,ketchup,Condiment,BORDEAUX,05-29-2020,789.97,20.9425,CFU/mL,Compliant,miller s.,2 degrees,4.88,BATCH-3726
SMPL-06355,TOMATO PASTE,Dairy Product,BRUSSELS,14-03-2023,303.95,78.9938,µg/l,pending,Davis M.,3°,5.37,BATCH-4312
SMPL-06356,Peanut Butter,pharmaceutical,BRUSSELS,09.04.2021,715.74,75.2939,mg/l,Compliant,leroy b.,,3.9,BATCH-5210
SMPL-06357,penicillin g,,Montreal,2024-03-18,227.94,,ppm,under review,miller s.,,6.55,BATCH-3973
SMPL-06358,Skimmed Milk,dietary supplement,,2024-02-05,935.89,76.1411,g / L,under review,,,6.4,BATCH-5435
SMPL-06359,PENICILLIN G,Dairy Product,montreal,05-20-2023,47.39,40.0808,µg/L,PENDING,Martin J.,5 C,6.97,BATCH-7492
SMPL-06360,Peanut Butter,pharmaceutical,nantes,2023-08-02,46.75,8.6947,g/L,Non-Compliant,Martin J.,7,6.4,BATCH-5467
SMPL-05907,Penicillin G,beverage,Bordeaux,28.09.2022,536.62,99.5781,,Non-Compliant,nguyen t.,5 degrees,7.36,BATCH-4438
SMPL-01930,BCG  Vaccine,PROCESSED FOOD,LILLE,02-20-2023,846.19,46.0863,ppm,Compliant,,3°C,5.9,BATCH-7326
SMPL-06363,Cheddar Cheese ,Condiment,Toulouse,05.09.2021,446.84,0.7044,mg/L,under review,Nguyen T.,5°,5.69,BATCH-2540
SMPL-06364,Semi-Skimmed Milk,Dietary Supplement,BRUSSELS,2021-12-31,321.56,92.5398,,Pending,martin j.,,3.94,BATCH-8475
SMPL-06365,Brie,,Nantes,2022-08-25,745.6,15.49,g/l,Under Review,Leroy B.,,7.16,BATCH-8783
SMPL-06366,Penicillin G ,Condiment,strasbourg,12.10.2024,332.61,50.7807,mg / L,,dupont a.,3°C,7.12,BATCH-7982
SMPL-04150,Cheddar Cheese ,Pharmaceutical,MARSEILLE,15-09-2022,502.98,19.4748,ppm,Under Review,,2°C,5.09,BATCH-2689
SMPL-06368,Cheddar Cheese ,Beverage,Lille,14/04/2024,985.13,99.9908,,Compliant,JOHNSON R.,3°C,7.94,BATCH-6235
SMPL-06369,Cream Cheese ,Beverage,brussels,2023-12-19,368.72,58.2748,mg/l,non-compliant,dupont a.,5°,,BATCH-5464
SMPL-06370,probiotic l-12,,Lille,26-07-2020,152.09,54.4482,g/l,Pending,leroy b.,5 degrees,6.99,BATCH-3815
SMPL-06371,Ketchup,Dairy Product,Montreal,14-07-2022,410.56,50.6623,CFU / mL,,davis m.,3°,6.99,BATCH-6505
SMPL-06372, Butter,DIETARY SUPPLEMENT,strasbourg,04-07-2022,695.44,36.5149,CFU/mL,PENDING,,3,8.14,BATCH-1725
SMPL-06373,Brie,dairy product,paris,12-26-2024,336.42,4.3697,g/l,,,2°,8.11,BATCH-1198
SMPL-06374,Calcium Tablet,pharmaceutical,PARIS,08.11.2021,265.32,82.4767,mg/L,COMPLIANT,JOHNSON R.,,4.78,BATCH-8473
