Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-04696,Probiotic L-12,Dairy Product,Lyon,2022-06-23,842.65,23.3767,CFU/ML,Pending,Unknown,5.0,6.32,BATCH-9105
SMPL-04697,Orange Juice,Beverage,Montreal,2022-12-22,114.86,8.784,g/L,Non-Compliant,Unknown,6.0,8.49,BATCH-2647
SMPL-04698,Heavy Cream,Dietary Supplement,Nantes,2021-04-20,570.28,48.0939,ΜG/L,Compliant,Nguyen T.,5.0,3.7,BATCH-4310
SMPL-04699,Skimmed Milk,Pharmaceutical,Bordeaux,2023-07-06,501.05,85.7126,mg/L,Non-Compliant,Davis M.,6.0,4.69,Unknown
SMPL-04700,Orange Juice,Pharmaceutical,Toulouse,2023-08-10,85.24,68.8595,ppm,Unknown,Unknown,8.0,5.52,BATCH-5926
SMPL-04701,Heavy Cream,Processed Food,Brussels,2024-10-10,458.47,22.1222,CFU/mL,Unknown,Unknown,3.0,7.06,BATCH-5602
SMPL-04702,Plain Yogurt,Unknown,Lyon,2024-09-10,886.38,45.8157,ppm,Under Review,Smith K.,5.0,6.87,BATCH-7757
SMPL-04703,Salad  Dressing,Processed Food,Nantes,2021-02-16,551.03,98.3127,µg/L,Non-Compliant,Unknown,7.0,5.73,BATCH-1066
SMPL-04704,Mustard,Beverage,Lille,2020-10-29,903.69,9.7085,CFU/mL,Non-Compliant,Unknown,8.0,5.27,BATCH-1575
SMPL-04705,Cottage Cheese,Pharmaceutical,Lyon,2021-04-21,207.95,50.4388,µg/L,Compliant,Miller S.,7.0,7.43,BATCH-6703
SMPL-04706,Butter,Condiment,Paris,2024-09-05,685.6,92.0913,µg/L,Compliant,Smith K.,7.0,5.67,BATCH-9775
SMPL-04707,Apple Juice,Dietary Supplement,Nantes,2021-03-16,707.88,46.1132,g / L,Compliant,Leroy B.,8.0,6.58,BATCH-7682
SMPL-04708,Brie,Condiment,Bordeaux,2023-11-21,441.45,21.9383,g / L,Under Review,Williams P.,6.0,6.08,BATCH-3193
SMPL-04709,Cottage Cheese,Dairy Product,Lyon,2020-09-06,576.81,95.4708,Unknown,Non-Compliant,Davis M.,6.0,3.62,BATCH-1852
SMPL-04710,Probiotic  L-12,Unknown,Paris,2022-10-09,926.24,98.4138,ppm,Compliant,Leroy B.,2.0,5.22,BATCH-9489
SMPL-04711,Salad Dressing,Beverage,Montreal,2023-02-20,962.06,27.1754,CFU/mL,Compliant,Miller S.,4.0,8.11,BATCH-4626
SMPL-04712,Tomato  Paste,Unknown,Nantes,2021-03-30,207.8,65.7799,g/L,Under Review,Williams P.,3.0,8.02,BATCH-3612
SMPL-04713,Salad  Dressing,Pharmaceutical,Nantes,2021-07-02,506.19,2.8431,ppm,Non-Compliant,Unknown,4.0,6.45,BATCH-2076
SMPL-04714,Salad Dressing,Beverage,Lyon,2022-01-10,501.05,34.0247,mg/L,Pending,Unknown,7.0,6.79,BATCH-2292
SMPL-04715,Calcium Tablet,Pharmaceutical,Montreal,2020-09-11,976.35,48.5871,mg/L,Unknown,Davis M.,7.0,5.17,BATCH-9877
SMPL-04716,Plain Yogurt,Condiment,Unknown,2022-02-21,628.74,17.6503,ΜG/L,Pending,Dupont A.,3.0,7.41,BATCH-6020
SMPL-04717,Bcg Vaccine,Condiment,Bordeaux,2021-09-22,566.18,91.8006,Unknown,Pending,Martin J.,5.0,3.83,BATCH-8340
SMPL-04718,Brie,Beverage,Lille,2023-12-27,554.17,73.6091,µg / L,Pending,Davis M.,5.0,6.48,BATCH-7213
SMPL-04719,Bcg Vaccine,Dairy Product,Strasbourg,2023-03-04,825.82,15.342,CFU/mL,Unknown,Dupont A.,5.0,7.12,BATCH-2224
SMPL-04720,Apple Juice,Processed Food,Unknown,2023-06-04,607.96,12.2825,CFU/mL,Compliant,Smith K.,4.0,3.91,BATCH-4302
SMPL-04721,Cream Cheese,Processed Food,Strasbourg,2024-02-09,282.32,52.3758,µg / L,Unknown,Unknown,2.0,6.97,BATCH-4593
SMPL-04722,Unknown,Condiment,Lille,2024-03-02,283.45,21.9186,µg/L,Pending,Smith K.,4.0,8.07,BATCH-7081
SMPL-04723,Skimmed Milk,Dairy Product,Nantes,2023-05-07,857.57,92.9065,Unknown,Pending,Miller S.,6.0,8.24,BATCH-9031
SMPL-04724,Mozzarella,Dietary Supplement,Nantes,2023-06-24,399.72,65.8483,mg/L,Pending,Unknown,5.0,4.0,BATCH-7342
SMPL-04725,Skimmed Milk,Dairy Product,Toulouse,2020-06-29,697.28,38.83,g/L,Unknown,Leroy B.,8.0,4.19,BATCH-9700
SMPL-04726,Unknown,Condiment,Unknown,2024-11-25,353.8,1.3686,CFU/mL,Non-Compliant,Martin J.,4.0,3.9,BATCH-6574
SMPL-04727,Whole Milk,Processed Food,Marseille,2021-10-02,881.94,68.6669,g / L,Under Review,Smith K.,4.0,6.27,BATCH-5321
SMPL-04728,Brie,Processed Food,Montreal,2020-11-08,306.44,85.2502,CFU/ML,Unknown,Martin J.,8.0,5.69,Unknown
SMPL-04729,Plain Yogurt,Pharmaceutical,Montreal,2020-01-21,767.19,60.2831,µg/L,Non-Compliant,Davis M.,4.0,6.99,BATCH-6319
SMPL-04730,Cottage Cheese,Condiment,Montreal,2021-12-30,851.68,81.6585,µg / L,Compliant,Brown C.,5.0,4.88,BATCH-2209
SMPL-04731,Iron Supplement,Dietary Supplement,Paris,2024-03-22,277.96,68.5576,µg/L,Non-Compliant,Brown C.,4.0,3.88,BATCH-1304
SMPL-04733,Peanut Butter,Processed Food,Toulouse,2022-04-01,692.37,42.3404,ppm,Unknown,Unknown,2.0,3.9,Unknown
SMPL-04734,Cheddar Cheese,Condiment,Brussels,2020-02-19,276.07,47.6939,CFU / mL,Compliant,Nguyen T.,8.0,5.89,BATCH-8392
SMPL-04735,Brie,Beverage,Montreal,2024-12-20,183.12,87.9166,mg / L,Non-Compliant,Unknown,8.0,5.02,BATCH-9662
SMPL-04736,Bcg Vaccine,Unknown,Bordeaux,2023-08-08,888.26,78.9646,ppm,Under Review,Miller S.,5.0,6.5,BATCH-1141
SMPL-04737,Mustard,Beverage,Paris,2021-05-30,501.05,93.8617,mg/L,Unknown,Smith K.,2.0,5.5,BATCH-6162
SMPL-04738,Calcium Tablet,Dairy Product,Nantes,2020-03-13,769.43,43.4755,mg/L,Unknown,Leroy B.,6.0,7.05,BATCH-7939
SMPL-04739,Calcium Tablet,Processed Food,Strasbourg,2020-11-06,927.39,23.5815,g / L,Under Review,Nguyen T.,3.0,5.24,BATCH-6388
SMPL-04740,Sour Cream,Pharmaceutical,Nantes,2023-07-09,955.56,90.395,CFU/mL,Compliant,Unknown,3.0,5.44,BATCH-6754
SMPL-04741,Omega-3 Capsule,Dietary Supplement,Marseille,2022-04-17,424.64,15.918,ppm,Under Review,Johnson R.,7.0,8.14,BATCH-8279
SMPL-04742,Whole Milk,Processed Food,Nantes,2023-12-26,788.35,89.1833,µg/L,Non-Compliant,Unknown,3.0,7.23,BATCH-6757
SMPL-04743,Unknown,Processed Food,Marseille,2020-05-17,602.9,78.0283,Unknown,Compliant,Unknown,8.0,3.54,BATCH-9875
SMPL-04744,Mozzarella,Beverage,Montreal,2021-01-14,568.18,12.0539,mg/L,Unknown,Miller S.,2.0,6.9,Unknown
SMPL-04745,Sour  Cream,Dairy Product,Toulouse,2023-03-05,518.87,47.9985,g/L,Under Review,Johnson R.,7.0,7.39,BATCH-4070
SMPL-04746,Unknown,Dairy Product,Bordeaux,2020-09-12,501.05,87.4015,Unknown,Non-Compliant,Johnson R.,5.0,3.73,BATCH-7668
SMPL-04747,Skimmed  Milk,Condiment,Unknown,2022-01-08,928.38,92.0622,mg/L,Unknown,Martin J.,4.0,7.11,BATCH-8808
SMPL-04748,Unknown,Dietary Supplement,Strasbourg,2021-03-19,855.9,96.4467,CFU/mL,Under Review,Unknown,4.0,6.41,BATCH-3946
SMPL-04749,Probiotic B-24,Dietary Supplement,Brussels,2022-12-22,853.43,53.5637,CFU/mL,Under Review,Johnson R.,3.0,6.79,Unknown
SMPL-04750,Skimmed Milk,Processed Food,Nantes,2024-03-08,263.88,16.6564,Unknown,Pending,Unknown,5.0,7.97,BATCH-8585
SMPL-04751,Bcg Vaccine,Beverage,Brussels,2024-03-19,362.45,13.4304,g/L,Under Review,Unknown,5.0,7.3,BATCH-5469
SMPL-04752,Orange Juice,Dairy Product,Strasbourg,2021-01-18,434.1,3.2732,g/L,Unknown,Nguyen T.,5.0,4.43,BATCH-8728
SMPL-04753,Orange Juice,Pharmaceutical,Montreal,2022-10-12,929.53,66.0392,Unknown,Pending,Brown C.,5.0,6.5,BATCH-8390
SMPL-04755,Calcium Tablet,Beverage,Nantes,2024-10-27,501.05,16.8619,mg / L,Unknown,Dupont A.,5.0,7.51,BATCH-8108
SMPL-04756,Calcium Tablet,Beverage,Marseille,2023-10-08,151.34,57.183,g/L,Unknown,Nguyen T.,7.0,3.71,BATCH-5616
SMPL-04757,Unknown,Pharmaceutical,Marseille,2024-03-26,249.84,73.3353,Unknown,Unknown,Leroy B.,5.0,4.12,BATCH-3986
SMPL-04759,Apple Juice,Dairy Product,Toulouse,2024-06-01,638.84,13.804,CFU / mL,Unknown,Unknown,2.0,6.3,BATCH-2461
SMPL-04760,Whole Milk,Unknown,Nantes,2021-06-13,25.22,47.3075,ppm,Non-Compliant,Unknown,8.0,3.93,BATCH-9378
SMPL-04761,Mustard,Dietary Supplement,Marseille,2021-10-31,35.69,53.0241,g/L,Non-Compliant,Leroy B.,2.0,8.01,BATCH-4732
SMPL-04762,Bcg Vaccine,Dietary Supplement,Strasbourg,2020-09-04,102.84,29.623,CFU/mL,Non-Compliant,Dupont A.,8.0,3.6,BATCH-8100
SMPL-04763,Mozzarella,Unknown,Paris,2021-06-21,538.39,48.6391,CFU / mL,Pending,Miller S.,5.0,5.37,BATCH-5769
SMPL-04764,Mayonnaise,Dairy Product,Montreal,2024-10-14,515.37,6.5823,CFU/mL,Unknown,Davis M.,5.0,7.14,BATCH-4252
SMPL-04765,Brie,Dietary Supplement,Lyon,2020-10-02,204.84,74.4879,CFU/ML,Pending,Williams P.,4.0,3.65,BATCH-3421
SMPL-04766,Semi-Skimmed Milk,Dietary Supplement,Bordeaux,2020-08-26,680.14,10.8402,Unknown,Compliant,Leroy B.,2.0,6.44,BATCH-8093
SMPL-04767,Probiotic L-12,Dietary Supplement,Montreal,2021-09-19,861.84,97.403,CFU/mL,Unknown,Unknown,5.0,5.89,BATCH-7970
SMPL-04768,Brie,Beverage,Montreal,2024-03-29,775.72,50.5224,g/L,Compliant,Williams P.,7.0,5.82,BATCH-5845
SMPL-04769,Vitamin D3 Supplement,Processed Food,Bordeaux,2023-09-22,742.18,95.5877,CFU/mL,Unknown,Dupont A.,4.0,6.21,BATCH-3384
SMPL-04771,Unknown,Beverage,Brussels,2023-02-16,746.7,35.1056,mg / L,Unknown,Unknown,5.0,4.26,BATCH-4342
SMPL-04772,Apple Juice,Condiment,Unknown,2024-12-27,823.91,56.5145,µg / L,Compliant,Nguyen T.,8.0,4.89,BATCH-7026
SMPL-04773,Semi-Skimmed Milk,Pharmaceutical,Strasbourg,2022-12-05,307.91,43.8352,Unknown,Pending,Unknown,4.0,4.71,BATCH-3555
SMPL-04774,Heavy Cream,Dairy Product,Bordeaux,2021-08-11,764.14,18.4504,ppm,Unknown,Unknown,5.0,6.44,BATCH-5310
SMPL-04775,Ketchup,Beverage,Unknown,2020-05-09,607.04,55.7833,CFU/mL,Unknown,Davis M.,6.0,5.78,TBD
SMPL-04776,Mayonnaise,Dairy Product,Strasbourg,2024-11-05,535.7,6.9714,CFU/mL,Pending,Williams P.,8.0,6.97,BATCH-7347
SMPL-04777,Unknown,Dairy Product,Toulouse,2020-06-26,666.76,23.5288,mg/L,Pending,Martin J.,3.0,7.39,BATCH-1446
SMPL-04778,Amoxicillin,Unknown,Lyon,2020-02-19,501.05,95.3681,g/L,Compliant,Johnson R.,8.0,6.66,BATCH-4209
SMPL-04779,Whole Milk,Dairy Product,Montreal,2020-07-05,857.22,16.9986,mg/L,Non-Compliant,Dupont A.,4.0,7.53,BATCH-3117
SMPL-04780,Whole  Milk,Processed Food,Lyon,2020-07-14,789.89,92.3207,g/L,Non-Compliant,Brown C.,3.0,3.63,Unknown
SMPL-04781,Semi-Skimmed Milk,Processed Food,Paris,2023-05-30,320.41,55.0126,ppm,Compliant,Brown C.,5.0,6.72,BATCH-1132
SMPL-04782,Omega-3 Capsule,Processed Food,Toulouse,2022-03-09,918.57,74.1465,g/L,Pending,Unknown,4.0,3.78,BATCH-3784
SMPL-04783,Heavy Cream,Condiment,Paris,2024-08-18,271.86,21.16,mg/L,Compliant,Nguyen T.,5.0,6.02,BATCH-4216
SMPL-04784,Calcium Tablet,Dairy Product,Strasbourg,2022-02-08,370.68,37.7944,mg/L,Unknown,Martin J.,4.0,6.0,BATCH-6724
SMPL-04785,Penicillin G,Dairy Product,Lille,2022-02-12,729.96,33.2895,g/L,Unknown,Unknown,8.0,4.36,BATCH-2261
SMPL-04786,Cottage Cheese,Dairy Product,Montreal,2020-04-08,684.67,9.0586,g/L,Under Review,Leroy B.,2.0,5.05,BATCH-5021
SMPL-04787,Ketchup,Pharmaceutical,Bordeaux,2023-11-23,395.07,72.1401,CFU/mL,Compliant,Martin J.,7.0,5.64,BATCH-2394
SMPL-04788,Bcg Vaccine,Pharmaceutical,Paris,2024-05-05,953.08,74.2328,µg/L,Pending,Dupont A.,6.0,7.43,BATCH-8499
SMPL-04790,Penicillin G,Beverage,Lyon,2020-05-13,474.81,59.8016,g/L,Unknown,Unknown,7.0,5.99,BATCH-4178
SMPL-04793,Iron Supplement,Beverage,Lyon,2020-09-05,153.41,38.334,ppm,Unknown,Dupont A.,6.0,6.59,BATCH-4930
SMPL-04794,Cottage Cheese,Processed Food,Nantes,2022-12-19,738.33,35.1789,µg/L,Unknown,Unknown,2.0,8.19,BATCH-8542
SMPL-04795,Heavy Cream,Processed Food,Brussels,2024-01-06,957.03,83.1266,g/L,Compliant,Martin J.,4.0,4.57,BATCH-2295
SMPL-04796,Iron Supplement,Beverage,Marseille,2024-09-14,426.62,36.1363,mg/L,Unknown,Miller S.,3.0,7.07,BATCH-4082
SMPL-04797,Mustard,Processed Food,Lyon,2022-08-18,704.71,91.1751,g/L,Pending,Unknown,8.0,5.25,BATCH-4872
SMPL-04798,Bcg Vaccine,Processed Food,Toulouse,2022-04-05,358.03,6.3206,mg/L,Pending,Johnson R.,5.0,6.9,BATCH-3425
SMPL-04799,Cottage Cheese,Pharmaceutical,Montreal,2023-03-18,914.17,77.011,Unknown,Compliant,Unknown,6.0,4.23,BATCH-7034
SMPL-04800,Cottage  Cheese,Beverage,Lille,2020-02-29,238.66,54.0345,ppm,Non-Compliant,Leroy B.,4.0,6.91,BATCH-1795
SMPL-04801,Skimmed Milk,Beverage,Nantes,2022-10-01,501.05,60.4556,g/L,Non-Compliant,Smith K.,5.0,7.23,BATCH-9247
SMPL-04802,Apple Juice,Dietary Supplement,Nantes,2021-12-22,181.56,79.8264,g/L,Under Review,Davis M.,4.0,7.91,BATCH-5172
SMPL-04803,Ketchup,Beverage,Nantes,2022-05-07,967.33,0.9098,ppm,Unknown,Dupont A.,5.0,5.08,BATCH-3334
SMPL-04804,Bcg Vaccine,Dairy Product,Marseille,2022-08-23,939.24,94.9272,Unknown,Pending,Unknown,5.0,3.89,BATCH-7509
SMPL-04805,Apple Juice,Condiment,Paris,2022-07-31,84.22,73.4262,mg/L,Pending,Miller S.,2.0,7.45,BATCH-1687
SMPL-04806,Mozzarella,Beverage,Brussels,2023-11-23,436.1,8.1217,CFU / mL,Compliant,Williams P.,3.0,4.74,BATCH-6651
SMPL-04807,Tomato Paste,Processed Food,Bordeaux,2020-01-24,639.33,45.1072,Unknown,Non-Compliant,Leroy B.,5.0,3.67,BATCH-6804
SMPL-04808,Semi-Skimmed Milk,Dietary Supplement,Marseille,2022-06-21,338.68,98.7845,CFU/mL,Non-Compliant,Davis M.,6.0,5.55,BATCH-3509
SMPL-04809,Vitamin D3 Supplement,Dairy Product,Bordeaux,2021-11-04,214.06,47.1292,µg / L,Unknown,Unknown,8.0,6.04,BATCH-7594
SMPL-04810,Heavy Cream,Condiment,Paris,2022-11-20,224.96,30.3391,Unknown,Non-Compliant,Williams P.,2.0,6.04,BATCH-9613
SMPL-04811,Cheddar Cheese,Dairy Product,Unknown,2022-09-23,256.21,61.0019,g / L,Unknown,Unknown,7.0,4.1,BATCH-5279
SMPL-04812,Ketchup,Dietary Supplement,Strasbourg,2024-07-19,263.91,14.7645,g / L,Non-Compliant,Brown C.,8.0,4.48,BATCH-5134
SMPL-04813,Unknown,Dairy Product,Lille,2021-11-06,789.22,25.8255,g/L,Pending,Davis M.,8.0,6.0,BATCH-8037
SMPL-04814,Plain Yogurt,Pharmaceutical,Strasbourg,2020-10-20,687.15,10.0283,ppm,Compliant,Davis M.,8.0,4.2,BATCH-3770
SMPL-04815,Penicillin G,Beverage,Strasbourg,2020-11-09,237.9,24.3424,ppm,Unknown,Unknown,2.0,5.23,BATCH-1931
SMPL-04816,Mayonnaise,Beverage,Lyon,2021-01-21,767.57,75.9278,ppm,Unknown,Martin J.,5.0,7.43,BATCH-8135
SMPL-04817,Salad Dressing,Condiment,Toulouse,2021-10-04,568.95,69.7169,g/L,Compliant,Unknown,8.0,4.74,BATCH-2454
SMPL-04819,Iron Supplement,Unknown,Lille,2022-02-08,852.13,5.9114,Unknown,Pending,Smith K.,7.0,7.18,BATCH-6742
SMPL-04820,Iron Supplement,Processed Food,Lille,2022-05-29,987.8,22.7122,CFU/mL,Non-Compliant,Unknown,8.0,7.51,BATCH-6705
SMPL-04821,Cheddar Cheese,Dairy Product,Marseille,2024-11-29,775.32,70.4074,mg / L,Non-Compliant,Unknown,2.0,4.24,BATCH-8482
SMPL-04822,Mustard,Unknown,Nantes,2022-05-09,622.15,25.747,CFU/mL,Non-Compliant,Martin J.,2.0,6.13,BATCH-4157
SMPL-04823,Probiotic B-24,Beverage,Montreal,2021-09-13,113.32,47.2703,µg/L,Unknown,Unknown,7.0,4.05,BATCH-3936
SMPL-04824,Mayonnaise,Condiment,Paris,2022-09-03,725.99,22.1156,mg/L,Compliant,Davis M.,8.0,7.7,BATCH-3314
SMPL-04826,Omega-3 Capsule,Pharmaceutical,Nantes,2021-08-04,501.05,60.0498,µg/L,Pending,Dupont A.,5.0,8.28,BATCH-2815
SMPL-04827,Plain  Yogurt,Condiment,Bordeaux,2020-07-24,607.45,50.4388,CFU/mL,Compliant,Nguyen T.,8.0,4.72,BATCH-1698
SMPL-04828,Mozzarella,Dairy Product,Unknown,2023-03-22,848.5,81.9908,Unknown,Pending,Johnson R.,3.0,7.75,BATCH-6200
SMPL-04829,Cheddar Cheese,Beverage,Marseille,2020-07-29,45.03,5.3277,CFU / mL,Compliant,Williams P.,7.0,3.64,BATCH-7750
SMPL-04830,Cream Cheese,Pharmaceutical,Brussels,2022-06-06,155.86,91.6291,ppm,Pending,Davis M.,5.0,7.88,BATCH-1739
SMPL-04831,Iron Supplement,Dietary Supplement,Unknown,2024-11-09,293.35,60.0389,CFU/mL,Unknown,Martin J.,5.0,7.43,BATCH-5135
SMPL-04832,Mustard,Beverage,Toulouse,2024-05-09,904.41,47.37,g/L,Pending,Unknown,5.0,7.03,BATCH-2682
SMPL-04833,Calcium Tablet,Dietary Supplement,Lille,2020-08-02,641.27,36.6326,g/L,Pending,Davis M.,6.0,4.46,BATCH-5613
SMPL-04834,Peanut Butter,Beverage,Paris,2022-09-04,387.05,16.9515,ppm,Non-Compliant,Miller S.,5.0,3.95,BATCH-6523
SMPL-04835,Omega-3  Capsule,Pharmaceutical,Lyon,2021-04-19,631.97,19.6098,Unknown,Non-Compliant,Martin J.,5.0,4.6,BATCH-7106
SMPL-04836,Butter,Dairy Product,Lille,2022-04-07,623.63,34.4206,ppm,Under Review,Unknown,5.0,6.78,BATCH-6964
SMPL-04837,Semi-Skimmed  Milk,Beverage,Strasbourg,2022-10-14,651.43,54.0812,µg / L,Unknown,Unknown,4.0,4.29,BATCH-5708
SMPL-04838,Vitamin D3 Supplement,Beverage,Montreal,2023-08-03,550.15,93.7014,mg/L,Under Review,Miller S.,7.0,8.35,BATCH-4294
SMPL-04839,Unknown,Dietary Supplement,Brussels,2023-01-12,232.22,7.1688,µg/L,Compliant,Unknown,8.0,4.83,BATCH-1407
SMPL-04840,Vitamin D3 Supplement,Dairy Product,Strasbourg,2023-06-16,501.05,91.3181,ppm,Compliant,Johnson R.,7.0,8.43,BATCH-6818
SMPL-04841,Heavy Cream,Pharmaceutical,Brussels,2024-04-01,174.18,69.6648,ΜG/L,Non-Compliant,Dupont A.,5.0,6.71,BATCH-3170
SMPL-04842,Tetracycline,Condiment,Paris,2020-09-22,636.51,54.1717,ppm,Non-Compliant,Martin J.,5.0,4.5,BATCH-6386
SMPL-04843,Iron Supplement,Processed Food,Lyon,2024-11-28,382.96,21.1192,g/L,Under Review,Unknown,5.0,6.97,BATCH-9119
SMPL-04844,Unknown,Beverage,Lille,2021-10-30,456.33,67.6438,Unknown,Unknown,Smith K.,3.0,4.95,BATCH-8623
SMPL-04845,Cottage  Cheese,Dietary Supplement,Unknown,2024-08-05,483.42,8.4444,mg/L,Unknown,Unknown,2.0,4.98,BATCH-7479
SMPL-04846,Ketchup,Condiment,Montreal,2023-11-01,909.88,59.8084,ppm,Under Review,Smith K.,2.0,7.37,Unknown
SMPL-04847,Amoxicillin,Dairy Product,Marseille,2023-09-06,817.81,60.4949,mg / L,Compliant,Johnson R.,2.0,3.56,BATCH-5562
SMPL-04848,Skimmed Milk,Beverage,Unknown,2020-10-08,523.53,47.0242,g/L,Unknown,Nguyen T.,4.0,4.59,BATCH-2857
SMPL-04849,Orange  Juice,Dairy Product,Unknown,2023-08-20,467.75,56.4635,g / L,Unknown,Nguyen T.,3.0,6.05,BATCH-7707
SMPL-04850,Sour Cream,Beverage,Marseille,2023-11-29,483.15,50.4388,CFU/mL,Non-Compliant,Unknown,3.0,6.66,BATCH-1168
SMPL-04851,Peanut Butter,Dietary Supplement,Nantes,2020-03-28,557.88,63.6104,ppm,Compliant,Davis M.,8.0,5.29,BATCH-6126
SMPL-04852,Tetracycline,Pharmaceutical,Lyon,2021-01-06,589.78,28.2448,Unknown,Compliant,Unknown,5.0,7.6,BATCH-2738
SMPL-04853,Semi-Skimmed Milk,Pharmaceutical,Montreal,2022-06-15,240.7,67.4892,g/L,Unknown,Williams P.,6.0,5.84,BATCH-4879
SMPL-04854,Amoxicillin,Condiment,Paris,2021-08-09,978.32,81.9612,Unknown,Unknown,Dupont A.,6.0,5.99,BATCH-5138
SMPL-04855,Probiotic B-24,Beverage,Lille,2024-07-15,458.26,48.2068,ppm,Under Review,Miller S.,7.0,7.15,BATCH-6630
SMPL-04856,Probiotic L-12,Pharmaceutical,Paris,2024-09-09,540.49,2.7189,Unknown,Non-Compliant,Williams P.,7.0,5.82,BATCH-9296
SMPL-04857,Ketchup,Processed Food,Toulouse,2022-09-12,556.7,94.6415,ppm,Unknown,Dupont A.,5.0,6.88,BATCH-1056
SMPL-04859,Skimmed Milk,Dairy Product,Paris,2020-12-12,860.17,14.9431,CFU/ML,Under Review,Williams P.,2.0,3.56,BATCH-5680
SMPL-04860,Probiotic  B-24,Beverage,Toulouse,2022-06-04,781.16,58.9892,g/L,Under Review,Brown C.,5.0,3.66,BATCH-9501
SMPL-04861,Mayonnaise,Pharmaceutical,Nantes,2023-02-14,459.33,30.8724,mg/L,Pending,Williams P.,2.0,6.58,BATCH-5683
SMPL-04862,Ketchup,Pharmaceutical,Brussels,2020-06-01,839.35,4.0882,ΜG/L,Compliant,Leroy B.,2.0,4.81,BATCH-5649
SMPL-04863,Peanut  Butter,Condiment,Strasbourg,2022-07-04,644.55,50.4388,mg/L,Under Review,Johnson R.,4.0,4.82,BATCH-6104
SMPL-04864,Ketchup,Beverage,Brussels,2020-09-26,501.05,50.4388,ppm,Compliant,Johnson R.,8.0,6.76,BATCH-4666
SMPL-04865,Mayonnaise,Condiment,Marseille,2024-05-27,888.38,50.471,Unknown,Pending,Miller S.,5.0,6.8,BATCH-8047
SMPL-04866,Mozzarella,Unknown,Lille,2024-12-24,302.89,44.4997,g/L,Compliant,Miller S.,3.0,5.16,BATCH-1762
SMPL-04867,Mustard,Dietary Supplement,Bordeaux,2021-11-30,730.87,30.061,g/L,Under Review,Unknown,8.0,5.99,BATCH-5673
SMPL-04868,Ketchup,Dietary Supplement,Bordeaux,2022-08-06,575.13,90.8594,CFU / mL,Non-Compliant,Unknown,6.0,7.42,Unknown
SMPL-04869,Iron Supplement,Condiment,Marseille,2020-12-19,675.36,2.9818,µg / L,Pending,Miller S.,2.0,5.27,BATCH-9342
SMPL-04870,Tetracycline,Dietary Supplement,Lyon,2021-03-29,1.98,97.3601,mg / L,Compliant,Johnson R.,6.0,3.65,BATCH-3763
SMPL-04871,Mustard,Condiment,Montreal,2024-04-30,390.74,71.1917,mg/L,Compliant,Unknown,6.0,4.31,BATCH-1410
SMPL-04872,Vitamin D3 Supplement,Beverage,Nantes,2020-10-09,564.09,87.4491,ppm,Under Review,Smith K.,2.0,6.43,BATCH-9030
SMPL-04873,Sour  Cream,Pharmaceutical,Brussels,2024-08-07,182.78,61.5424,mg/L,Compliant,Brown C.,7.0,4.76,BATCH-4038
SMPL-04874,Semi-Skimmed Milk,Pharmaceutical,Lyon,2023-06-18,205.65,85.1702,CFU/mL,Under Review,Unknown,4.0,5.95,BATCH-8520
SMPL-04875,Sour Cream,Condiment,Unknown,2023-02-06,209.69,19.113,CFU/mL,Under Review,Brown C.,6.0,6.31,BATCH-9770
SMPL-04876,Sour Cream,Processed Food,Toulouse,2024-12-04,838.18,12.7643,CFU / mL,Unknown,Miller S.,5.0,3.86,BATCH-5300
SMPL-04877,Mozzarella,Unknown,Paris,2021-10-25,801.8,54.4318,CFU/ML,Unknown,Unknown,4.0,4.61,BATCH-7725
SMPL-04878,Sour Cream,Condiment,Strasbourg,2020-06-05,686.85,70.0135,CFU/mL,Unknown,Leroy B.,6.0,8.05,BATCH-7654
SMPL-04879,Iron  Supplement,Processed Food,Brussels,2020-03-28,443.35,78.645,µg/L,Non-Compliant,Miller S.,2.0,4.61,BATCH-8006
SMPL-04880,Semi-Skimmed Milk,Unknown,Unknown,2022-06-06,562.24,82.3248,µg/L,Non-Compliant,Unknown,8.0,8.07,BATCH-3226
SMPL-04881,Amoxicillin,Pharmaceutical,Bordeaux,2024-05-21,212.16,85.439,CFU/mL,Non-Compliant,Unknown,6.0,7.16,BATCH-5907
SMPL-04882,Calcium Tablet,Pharmaceutical,Strasbourg,2021-03-09,311.7,2.1693,g/L,Compliant,Leroy B.,4.0,6.84,BATCH-6515
SMPL-04883,Tetracycline,Dietary Supplement,Bordeaux,2020-07-26,0.82,89.5352,g/L,Non-Compliant,Smith K.,5.0,8.43,BATCH-8949
SMPL-04884,Probiotic B-24,Pharmaceutical,Brussels,2023-01-22,940.06,28.1424,CFU/mL,Non-Compliant,Dupont A.,3.0,3.51,BATCH-6306
SMPL-04885,Tomato Paste,Dairy Product,Paris,2023-11-14,513.95,54.0446,CFU/ML,Under Review,Williams P.,5.0,4.48,BATCH-6704
SMPL-04886,Plain Yogurt,Processed Food,Lyon,2023-08-19,897.39,15.4786,mg / L,Non-Compliant,Unknown,6.0,7.69,BATCH-9968
SMPL-04887,Tetracycline,Beverage,Lyon,2021-04-07,493.66,25.2773,g/L,Under Review,Unknown,7.0,6.25,BATCH-5749
